NIDS LOG INITIALIZED
==================================================
[2026-03-06 20:44:23] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.183 -> DST: 10.0.0.3 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:48:40] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.170 -> DST: 10.0.0.42 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:48:42] PROTOCOL: UDP | LAYER: Transport | SRC: 194.178.110.180 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:48:43] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.154 -> DST: 10.0.0.4 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:48:45] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.143 -> DST: 10.0.0.3 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:48:46] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.104 -> DST: 10.0.0.7 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:48:48] PROTOCOL: HTTPS | LAYER: Application | SRC: 254.1.90.206 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:48:49] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.130 -> DST: 10.0.0.12 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:48:51] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.133 -> DST: 10.0.0.39 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:48:52] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.160 -> DST: 10.0.0.10 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:48:54] PROTOCOL: TCP | LAYER: Transport | SRC: 235.246.246.61 -> DST: 10.0.0.38 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:48:55] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.120 -> DST: 10.0.0.11 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:48:57] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.129 -> DST: 10.0.0.17 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:48:58] PROTOCOL: HTTP | LAYER: Application | SRC: 253.43.51.197 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:00] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.173 -> DST: 10.0.0.23 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:49:01] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.164 -> DST: 10.0.0.9 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:49:03] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.131 -> DST: 10.0.0.5 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:49:04] PROTOCOL: ICMP | LAYER: Network | SRC: 26.93.207.87 -> DST: 10.0.0.13 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:06] PROTOCOL: UDP | LAYER: Transport | SRC: 81.104.129.245 -> DST: 10.0.0.23 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:07] PROTOCOL: UDP | LAYER: Transport | SRC: 164.29.55.200 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:09] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.178 -> DST: 10.0.0.11 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:49:10] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.148 -> DST: 10.0.0.25 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:49:12] PROTOCOL: ICMP | LAYER: Network | SRC: 181.205.214.83 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:13] PROTOCOL: HTTP | LAYER: Application | SRC: 241.98.137.221 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:15] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.115 -> DST: 10.0.0.8 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:49:16] PROTOCOL: TCP | LAYER: Transport | SRC: 14.139.48.87 -> DST: 10.0.0.21 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:18] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.189 -> DST: 10.0.0.35 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:49:19] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.146 -> DST: 10.0.0.3 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:49:21] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.170 -> DST: 10.0.0.30 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:49:22] PROTOCOL: HTTP | LAYER: Application | SRC: 134.225.128.150 -> DST: 10.0.0.44 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:24] PROTOCOL: ICMP | LAYER: Network | SRC: 116.166.159.133 -> DST: 10.0.0.9 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:25] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.192 -> DST: 10.0.0.48 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:49:27] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.158 -> DST: 10.0.0.34 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:49:28] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.112 -> DST: 10.0.0.30 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:49:30] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.145 -> DST: 10.0.0.5 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:49:31] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.126 -> DST: 10.0.0.10 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:49:33] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.114 -> DST: 10.0.0.16 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:49:35] PROTOCOL: HTTPS | LAYER: Application | SRC: 5.169.170.36 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:36] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.200 -> DST: 10.0.0.1 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:49:38] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.186 -> DST: 10.0.0.20 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:49:39] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.105 -> DST: 10.0.0.40 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:49:41] PROTOCOL: UDP | LAYER: Transport | SRC: 152.33.31.203 -> DST: 10.0.0.10 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:42] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.132 -> DST: 10.0.0.29 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:49:44] PROTOCOL: UDP | LAYER: Transport | SRC: 154.63.44.140 -> DST: 10.0.0.5 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:45] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.167 -> DST: 10.0.0.45 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:49:47] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.125 -> DST: 10.0.0.2 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:49:48] PROTOCOL: UDP | LAYER: Transport | SRC: 113.235.208.184 -> DST: 10.0.0.27 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:50] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.128 -> DST: 10.0.0.16 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:49:51] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.183 -> DST: 10.0.0.20 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:49:53] PROTOCOL: HTTPS | LAYER: Application | SRC: 209.123.193.194 -> DST: 10.0.0.22 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:54] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.177 -> DST: 10.0.0.5 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:49:56] PROTOCOL: UDP | LAYER: Transport | SRC: 223.187.217.123 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:57] PROTOCOL: HTTP | LAYER: Application | SRC: 125.89.38.122 -> DST: 10.0.0.46 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:49:59] PROTOCOL: HTTPS | LAYER: Application | SRC: 124.164.18.247 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:00] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.180 -> DST: 10.0.0.49 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:50:02] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.131 -> DST: 10.0.0.16 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:03] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.175 -> DST: 10.0.0.14 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:05] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.185 -> DST: 10.0.0.29 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:50:06] PROTOCOL: HTTP | LAYER: Application | SRC: 61.10.240.41 -> DST: 10.0.0.21 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:08] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.125 -> DST: 10.0.0.48 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:50:09] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.133 -> DST: 10.0.0.36 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:11] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.132 -> DST: 10.0.0.23 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:50:12] PROTOCOL: HTTP | LAYER: Application | SRC: 119.136.231.67 -> DST: 10.0.0.50 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:14] PROTOCOL: HTTP | LAYER: Application | SRC: 109.1.114.9 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:15] PROTOCOL: ICMP | LAYER: Network | SRC: 45.250.58.153 -> DST: 10.0.0.33 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:17] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.159 -> DST: 10.0.0.27 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:50:18] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.186 -> DST: 10.0.0.45 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:20] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.143 -> DST: 10.0.0.8 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:50:21] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.100 -> DST: 10.0.0.17 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:23] PROTOCOL: HTTP | LAYER: Application | SRC: 195.116.193.127 -> DST: 10.0.0.40 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:24] PROTOCOL: HTTP | LAYER: Application | SRC: 118.57.185.139 -> DST: 10.0.0.36 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:26] PROTOCOL: HTTP | LAYER: Application | SRC: 74.89.179.138 -> DST: 10.0.0.38 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:27] PROTOCOL: TCP | LAYER: Transport | SRC: 126.62.72.114 -> DST: 10.0.0.13 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:29] PROTOCOL: ICMP | LAYER: Network | SRC: 141.6.224.168 -> DST: 10.0.0.46 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:30] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.108 -> DST: 10.0.0.27 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:32] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.144 -> DST: 10.0.0.42 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:50:33] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.116 -> DST: 10.0.0.49 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:50:35] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.175 -> DST: 10.0.0.18 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:36] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.145 -> DST: 10.0.0.19 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:50:38] PROTOCOL: UDP | LAYER: Transport | SRC: 31.201.133.83 -> DST: 10.0.0.7 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:39] PROTOCOL: HTTPS | LAYER: Application | SRC: 224.177.79.7 -> DST: 10.0.0.37 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:41] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.184 -> DST: 10.0.0.36 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:50:42] PROTOCOL: HTTP | LAYER: Application | SRC: 140.33.152.214 -> DST: 10.0.0.21 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:44] PROTOCOL: HTTPS | LAYER: Application | SRC: 157.159.50.55 -> DST: 10.0.0.34 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:45] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.111 -> DST: 10.0.0.2 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:47] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.109 -> DST: 10.0.0.4 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:48] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.119 -> DST: 10.0.0.42 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:50:50] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.136 -> DST: 10.0.0.38 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:50:51] PROTOCOL: HTTP | LAYER: Application | SRC: 154.7.217.149 -> DST: 10.0.0.14 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:53] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.199 -> DST: 10.0.0.41 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:50:54] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.197 -> DST: 10.0.0.39 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:50:56] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.189 -> DST: 10.0.0.21 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:50:57] PROTOCOL: HTTP | LAYER: Application | SRC: 199.251.176.248 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:50:59] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.127 -> DST: 10.0.0.11 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:00] PROTOCOL: TCP | LAYER: Transport | SRC: 39.25.68.38 -> DST: 10.0.0.49 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:02] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.136 -> DST: 10.0.0.43 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:51:04] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.119 -> DST: 10.0.0.22 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:51:05] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.198 -> DST: 10.0.0.46 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:07] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.180 -> DST: 10.0.0.34 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:51:08] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.184 -> DST: 10.0.0.37 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:51:10] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.137 -> DST: 10.0.0.26 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:51:11] PROTOCOL: UDP | LAYER: Transport | SRC: 229.249.84.122 -> DST: 10.0.0.12 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:13] PROTOCOL: HTTP | LAYER: Application | SRC: 19.76.140.118 -> DST: 10.0.0.39 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:14] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.116 -> DST: 10.0.0.23 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:51:16] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.169 -> DST: 10.0.0.17 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:17] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.200 -> DST: 10.0.0.50 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:19] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.195 -> DST: 10.0.0.21 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:51:20] PROTOCOL: HTTPS | LAYER: Application | SRC: 159.50.69.182 -> DST: 10.0.0.37 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:22] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.177 -> DST: 10.0.0.47 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:51:23] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.129 -> DST: 10.0.0.33 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:25] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.159 -> DST: 10.0.0.9 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:51:26] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.128 -> DST: 10.0.0.2 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:51:28] PROTOCOL: HTTP | LAYER: Application | SRC: 27.153.65.36 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:29] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.173 -> DST: 10.0.0.8 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:51:31] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.153 -> DST: 10.0.0.11 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:32] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.150 -> DST: 10.0.0.23 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:34] PROTOCOL: UDP | LAYER: Transport | SRC: 159.62.144.230 -> DST: 10.0.0.7 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:35] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.114 -> DST: 10.0.0.31 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:51:37] PROTOCOL: UDP | LAYER: Transport | SRC: 43.209.18.224 -> DST: 10.0.0.40 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:38] PROTOCOL: TCP | LAYER: Transport | SRC: 92.92.59.13 -> DST: 10.0.0.36 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:40] PROTOCOL: ICMP | LAYER: Network | SRC: 106.172.255.231 -> DST: 10.0.0.22 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:41] PROTOCOL: TCP | LAYER: Transport | SRC: 63.70.167.4 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:43] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.183 -> DST: 10.0.0.28 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:51:44] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.129 -> DST: 10.0.0.21 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:51:46] PROTOCOL: HTTPS | LAYER: Application | SRC: 254.8.198.192 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:47] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.200 -> DST: 10.0.0.14 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:49] PROTOCOL: TCP | LAYER: Transport | SRC: 243.152.22.184 -> DST: 10.0.0.15 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:50] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.107 -> DST: 10.0.0.29 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:51:52] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.192 -> DST: 10.0.0.38 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:51:53] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.148 -> DST: 10.0.0.31 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:51:55] PROTOCOL: HTTP | LAYER: Application | SRC: 96.111.236.50 -> DST: 10.0.0.44 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:56] PROTOCOL: UDP | LAYER: Transport | SRC: 124.239.64.23 -> DST: 10.0.0.6 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:58] PROTOCOL: ICMP | LAYER: Network | SRC: 246.8.14.30 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:51:59] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.195 -> DST: 10.0.0.31 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:52:01] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.167 -> DST: 10.0.0.31 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:52:02] PROTOCOL: HTTP | LAYER: Application | SRC: 43.156.12.110 -> DST: 10.0.0.33 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:04] PROTOCOL: ICMP | LAYER: Network | SRC: 70.5.184.67 -> DST: 10.0.0.39 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:05] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.198 -> DST: 10.0.0.3 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:52:07] PROTOCOL: ICMP | LAYER: Network | SRC: 134.115.228.128 -> DST: 10.0.0.50 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:08] PROTOCOL: UDP | LAYER: Transport | SRC: 69.189.246.114 -> DST: 10.0.0.20 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:18] PROTOCOL: UDP | LAYER: Transport | SRC: 118.9.233.72 -> DST: 10.0.0.23 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:20] PROTOCOL: UDP | LAYER: Transport | SRC: 141.242.133.193 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:21] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.171 -> DST: 10.0.0.44 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:52:23] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.192 -> DST: 10.0.0.50 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:52:24] PROTOCOL: HTTPS | LAYER: Application | SRC: 109.182.130.135 -> DST: 10.0.0.8 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:26] PROTOCOL: UDP | LAYER: Transport | SRC: 88.32.135.20 -> DST: 10.0.0.32 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:27] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.116 -> DST: 10.0.0.19 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:52:29] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.161 -> DST: 10.0.0.13 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:52:30] PROTOCOL: ICMP | LAYER: Network | SRC: 109.104.137.10 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:32] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.157 -> DST: 10.0.0.8 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:52:33] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.122 -> DST: 10.0.0.15 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:52:35] PROTOCOL: TCP | LAYER: Transport | SRC: 130.31.64.100 -> DST: 10.0.0.32 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:36] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.133 -> DST: 10.0.0.46 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:52:38] PROTOCOL: TCP | LAYER: Transport | SRC: 49.33.73.246 -> DST: 10.0.0.13 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:39] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.181 -> DST: 10.0.0.2 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:52:41] PROTOCOL: ICMP | LAYER: Network | SRC: 199.171.245.218 -> DST: 10.0.0.44 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:42] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.172 -> DST: 10.0.0.41 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 20:52:44] PROTOCOL: HTTP | LAYER: Application | SRC: 137.92.180.98 -> DST: 10.0.0.26 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:46] PROTOCOL: ICMP | LAYER: Network | SRC: 129.255.20.59 -> DST: 10.0.0.47 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:47] PROTOCOL: TCP | LAYER: Transport | SRC: 63.40.45.152 -> DST: 10.0.0.46 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:49] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.193 -> DST: 10.0.0.10 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 20:52:50] PROTOCOL: UDP | LAYER: Transport | SRC: 23.162.222.217 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 20:52:52] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.164 -> DST: 10.0.0.21 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 20:52:53] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.170 -> DST: 10.0.0.16 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 20:52:55] PROTOCOL: HTTPS | LAYER: Application | SRC: 112.184.21.142 -> DST: 10.0.0.18 | ATTACK: Normal | MALICIOUS: False
